"category","displayName","subFolder","name"
"Monitoring","Deploy Diagnostic Settings for Subscription to Storage Account","C:\Src\Azure\Community-Policy\\Monitoring\deploy-diagnostic-settings-for-subscription-to-storage-account","cc5bb581-9852-4035-94c6-5b28d7591889"
"Monitoring","Deploy Diagnostic Settings for Synapse Analytic to Log Analytics workspace","C:\Src\Azure\Community-Policy\\Monitoring\deploy-diagnostic-settings-for-synapse-analytic-to-log-analytics-workspace","35bdbc36-98fe-473c-a0a0-9c32635b4a82"
"Monitoring","Deploy Diagnostic Settings for Synapse Analytics to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Deploy Diagnostic Settings for Synapse Analytics to Event Hub","223d9c76-4a28-4188-a697-65f4b3f978c5"
"Monitoring","Deploy Diagnostic Settings for Time Series Insights to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Deploy Diagnostic Settings for Time Series Insights to Event Hub","a6bd56ef-13dc-4912-b4c9-98b7483eeb34"
"Monitoring","Deploy Diagnostic Settings for Traffic Manager to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Deploy Diagnostic Settings for Traffic Manager to Event Hub","89570c90-10f9-424c-96fa-47502f470eba"
"Monitoring","Deploy Diagnostic Settings for Virtual Network to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Deploy Diagnostic Settings for Virtual Network to Event Hub","0c21e4d9-13e1-4a7d-a4bf-6a11b2abc20b"
"Monitoring","Deploy Diagnostic Settings for Web Slots to Log Analytics workspace","C:\Src\Azure\Community-Policy\\Monitoring\deploy-diagnostic-settings-for-web-slots-to-log-analytics-workspace","2e144d34-fcf6-48fc-84bf-15013ffb137e"
"Monitoring","Deploy Diagnostic Settings for WVD Application Groups to Log Analytics workspace","C:\Src\Azure\Community-Policy\\Monitoring\deploy-diagnostic-settings-for-wvd-application-groups-to-log-analytics-workspace","717915cb-6f88-4059-97e4-92c1ff63c655"
"Monitoring","Deploy Diagnostic Settings for WVD Host Pools to Log Analytics workspace","C:\Src\Azure\Community-Policy\\Monitoring\deploy-diagnostic-settings-for-wvd-host-pools-to-log-analytics-workspace","5ca82ab1-2120-47cb-8ac7-b62c4dfc3883"
"Monitoring","Deploy Diagnostic Settings for WVD Workspaces to Log Analytics workspace","C:\Src\Azure\Community-Policy\\Monitoring\deploy-diagnostic-settings-for-wvd-workspaces-to-log-analytics-workspace","69f311b4-7640-4ef0-8cbb-797e90ed9878"
"Monitoring","Deploy Diagnostic Settings on Azure Kubernetes Service and send to EventHub","C:\Src\Azure\Community-Policy\\Monitoring\deploy-diagnostic-settings-on-azure-kubernetes-service-and-send-to-eventhub","f18e54e4-f480-4559-9d20-a6f37e9a62ea"
"Monitoring","Deploy Linux Diagnostic Agent to Collect Security Related Events","C:\Src\Azure\Community-Policy\\Monitoring\deploy-linux-diagnostic-agent-to-collect-security-related-events","84601dde-6803-4174-96fe-7eb6c0e1216c"
"Monitoring","Deploy Log Analytics agent dynamically to different regions for Linux VMs","C:\Src\Azure\Community-Policy\\Monitoring\deploy-log-analytics-agent-dynamically-to-different-regions-for-linux-vms","779f1826-aed4-46ff-a105-5dadc3dea80f"
"Monitoring","Deploy Log Analytics agent dynamically to different regions for Windows VMs","C:\Src\Azure\Community-Policy\\Monitoring\deploy-log-analytics-agent-dynamically-to-different-regions-for-windows-vms","30747f84-6390-43b0-8526-8c91f94a04b7"
"Monitoring","Deploy Service Health Alerts and corresponding Action Group to notifiy of Service Health Incidents","C:\Src\Azure\Community-Policy\\Monitoring\deploy-service-health-alerts-and-corresponding-action-group-to-notifiy-of-service-health-incidents","7521045c-acfa-4a51-ac9b-1efdb93f4be1"
"Monitoring","Deploy SQL Managed Instance Database Diagnostic Setting - Storage Account","C:\Src\Azure\Community-Policy\\Monitoring\deploy-sql-managed-instance-database-diagnostic-setting-storage-account","f7ead865-723e-410c-8e43-e245f0fbac04"
"Monitoring","Deploy SQL Managed Instance Diagnostic Setting - Storage Account","C:\Src\Azure\Community-Policy\\Monitoring\deploy-sql-managed-instance-diagnostic-setting-storage-account","1fa51b86-8acc-4bce-a5c4-149e581ddc0d"
"Monitoring","Deploy Windows Diagnostic Agent to Collect Security Related Events","C:\Src\Azure\Community-Policy\\Monitoring\deploy-windows-diagnostic-agent-to-collect-security-related-events","c0684160-102c-4d85-a658-d54f16e05ef7"
"Monitoring","Enable logging by category group for Notification Hubs namespaces (microsoft.notificationhubs/namespaces) to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\enable-logging-by-category-group-for-notification-hubs-namespaces-to-event-hub","c66c8050-7a45-4549-90bd-1c875571017c"
"Monitoring","Enable logging by category group for Notification Hubs namespaces (microsoft.notificationhubs/namespaces) to Log Analytics","C:\Src\Azure\Community-Policy\\Monitoring\enable-logging-by-category-group-for-notification-hubs-namespaces-to-log-analytics","65f86cc7-f01e-4c42-967c-e5014709f2c5"
"Monitoring","Log Analytics Workspace require retention in days","C:\Src\Azure\Community-Policy\\Monitoring\log-analytics-workspace-require-retention-in-days","25b5146e-af5c-4229-9bad-2f009ef7a453"
"Network","Address space must be pre-allocated for region","C:\Src\Azure\Community-Policy\\Network\address-space-must-be-pre-allocated-for-region","839b1912-7f98-40f7-b83e-2153e2e4b0fc"
"Network","Adds route with address prefix 0.0.0.0/0 pointing to the virtual appliance in case there is none.","C:\Src\Azure\Community-Policy\\Network\adds-route-with-address-prefix-0.0.0.0-0-pointing-to-the-virtual-appliance-in-case-there-is-none","1e1e6dd7-6c07-4de3-a273-aad9c6b24211"
"Network","Adds the default network security group to subnets in case there is none.","C:\Src\Azure\Community-Policy\\Network\adds-the-default-network-security-group-to-subnets-in-case-there-is-none","ba4a485a-81cc-426c-9813-58ef0c97edec"
"Network","Adds the default route table to subnets","C:\Src\Azure\Community-Policy\\Network\adds-the-default-route-table-to-subnets","aceba347-1c3b-4ff8-9e62-64b29d26a709"
"Network","Allowed Application Gateway SKUs","C:\Src\Azure\Community-Policy\\Network\allowed-application-gateway-skus","fd64e3d1-23f3-493b-9a50-afedb82ca46f"
"Network","Allowed Express Route bandwidth","C:\Src\Azure\Community-Policy\\Network\allowed-express-route-bandwidth","f52e242a-6605-4234-a71c-ddb88a9c746e"
"Network","Allowed Express Route SKUs","C:\Src\Azure\Community-Policy\\Network\allowed-express-route-skus","1f592b89-fdd1-4698-9835-ad0faf60311f"
"Network","Allowed Load Balancer SKUs","C:\Src\Azure\Community-Policy\\Network\allowed-load-balancer-skus","1efe6195-1ac8-4751-9cd7-b956fcdd5be3"
"Network","Allowed Peering Location for Express Route","C:\Src\Azure\Community-Policy\\Network\allowed-peering-location-for-express-route","9f8caf61-95c2-42c8-b5da-ab71ed6b0700"
"Network","Allowed Virtual Network Gateway SKUs","C:\Src\Azure\Community-Policy\\Network\allowed-virtual-network-gateway-skus","fc775da0-219d-472c-b643-578b622a94c3"
"Network","Allowed VM Images for Resource Groups containing a specific Suffix","C:\Src\Azure\Community-Policy\\Network\allowed-vm-images-for-resource-groups-containing-a-specific-suffix","951246be-2017-49c2-8a92-a5a0cc19f8b0"
"Network","App Gateway can only have a VM's or VMSS in its backend pool.","C:\Src\Azure\Community-Policy\\Network\app-gateway-can-only-have-a-vm's-or-vmss-in-its-backend-pool","09acf097-b60e-42d5-98a1-e37e9ede66fe"
"Network","Append NSG Rule","C:\Src\Azure\Community-Policy\\Network\append-nsg-rule","eed215e2-d3d3-4090-8137-24d4a8260170"
"Network","Audit changes to route tables (UDRs)","C:\Src\Azure\Community-Policy\\Network\audit-changes-to-route-tables-udrs","8a722373-6b3d-4cfc-bb75-d6e8b8019c0e"
"Network","Audit for Application Gateway without HTTP Redirect","C:\Src\Azure\Community-Policy\\Network\audit-for-application-gateway-without-http-redirect","79de6481-9bec-4094-ae77-416b955f6769"
"Network","Audit if Network Watcher is not enabled for region","C:\Src\Azure\Community-Policy\\Network\audit-if-network-watcher-is-not-enabled-for-region","ac1d63e4-7296-46f7-bdbc-738f56b5aeb3"
"Network","Audit loadbalancers with public ip","C:\Src\Azure\Community-Policy\\Network\audit-loadbalancers-with-public-ip","14ee2e98-6c35-4dca-8a29-8f80e86ce799"
"Network","Audit peering between two prefixes based on first octate","C:\Src\Azure\Community-Policy\\Network\audit-peering-between-two-prefixes-based-on-first-octate","66f16bf4-e60a-43a8-92d4-3d86926127be"
"Network","Audit unattached static Public IPs","C:\Src\Azure\Community-Policy\\Network\audit-unattached-static-public-ips","0053d708-522e-4a5a-bd67-367fb589ddbb"
"Network","audit-servicebus-namespaces-without-network-configuration","C:\Src\Azure\Community-Policy\\Network\audit-servicebus-namespaces-without-network-configuration","0e079cd7-242c-45c4-819e-2689e16173ae"
"Network","Azure firewall policy should only allow user defined standard ports and FQDNs within application rules","C:\Src\Azure\Community-Policy\\Network\azure-firewall-policy-should-only-allow-user-defined-standard-ports-and-fqdns-within-application-rules","328d08ca-00a2-4361-b285-38ad8f936918"
"Network","Azure firewall policy should only allow user defined standard ports and FQDNs within network rules","C:\Src\Azure\Community-Policy\\Network\azure-firewall-policy-should-only-allow-user-defined-standard-ports-and-fqdns-within-network-rules","d4a058a9-7180-49f7-9895-fedbdd834986"
"Network","Block NSG Creations and Updates","C:\Src\Azure\Community-Policy\\Network\block-nsg-creations-and-updates","369e7d90-cb62-4a3c-bd5a-6ba4659a2704"
"Network","Configure Private Endpoint for PaaS services to use private DNS zones","C:\Src\Azure\Community-Policy\\Network\configure-private-endpoint-for-paas-services-to-use-private-dns-zones","c0d5f500-670f-458d-a558-64d673bf3833"
"Network","Create NSG Rule","C:\Src\Azure\Community-Policy\\Network\create-nsg-rule","b3c42011-a92e-467a-9fe7-cad14c218451"
"Network","Create Private DNS Zone Virtual Network Link to Virtual Networks if not available","C:\Src\Azure\Community-Policy\\Network\create-private-dns-zone-virtual-network-link-to-virtual-networks-if-not-available","1ef5dbf9-dbc7-43fc-8847-e887f76e67a0"
"Network","Denies NSG rule changes that allow all inbound traffic","C:\Src\Azure\Community-Policy\\Network\denies-nsg-rule-changes-that-allow-all-inbound-traffic","249037e5-31bc-4666-93d8-3801f80fc75f"
"Network","Deny Bastion Shared Links","C:\Src\Azure\Community-Policy\\Network\deny-bastion-shared-links","17004589-5ebb-451c-bad8-b50a20ada47b"
"Network","Deny changing Address Space of a Virtual Network","C:\Src\Azure\Community-Policy\\Network\deny-changing-address-space-of-a-virtual-network","c44b6bd8-0754-4762-8c1e-20ca62ac9df5"
"Network","Deny changing VNet DNS settings from pre-defined value","C:\Src\Azure\Community-Policy\\Network\deny-changing-vnet-dns-settings-from-pre-defined-value","e2b0f415-c0e3-4ac9-bdfb-c1d4c3579c9b"
"Network","Deny creation of VNets that don't follow a pre-defined naming convention","C:\Src\Azure\Community-Policy\\Network\deny-creation-of-vnets-that-don't-follow-a-pre-defined-naming-convention","578e87f4-56f8-4fae-9aab-4efe51566f0b"
"Network","Deny load balancer outbound rules","C:\Src\Azure\Community-Policy\\Network\deny-load-balancer-outbound-rules","28a98411-2e61-4d5b-a4c2-75547e9f7f12"
"Network","Deny NICs from having public Ips when attached to subnets containing a defined suffix","C:\Src\Azure\Community-Policy\\Network\deny-nics-from-having-public-ips-when-attached-to-subnets-containing-a-defined-suffix","1bc24086-49a7-4226-a2a5-9d45673857c2"
"Network","Deny NICs joining an ASG if in a different Resource Group","C:\Src\Azure\Community-Policy\\Network\deny-nics-joining-an-asg-if-in-a-different-resource-group","ceb9ccf6-193c-4a4e-b9e2-33a3ca9d4078"
"Network","Deny NSG rule inbound from internet - Network Security Group","C:\Src\Azure\Community-Policy\\Network\deny-nsg-rule-inbound-from-internet-network-security-group","125e78be-b7cd-4fa9-a269-729e6ef27d49"
"Network","Deny Private Endpoints if not being deployed to a specific subnet","C:\Src\Azure\Community-Policy\\Network\deny-private-endpoints-if-not-being-deployed-to-a-specific-subnet","58300131-ba3b-4077-aafd-ea1c5499e9c2"
"Network","Deny Private Endpoints in specific subnets based on a naming convention","C:\Src\Azure\Community-Policy\\Network\deny-private-endpoints-in-specific-subnets-based-on-a-naming-convention","24d34d23-dd31-4300-8d5c-92bd3bda6136"
"Network","Deny Private Link Service","C:\Src\Azure\Community-Policy\\Network\deny-private-link-service","795feb0a-d94b-4bd4-84a0-9d4b311a7bb7"
"Network","Deny route with address prefix 0.0.0.0/0 not pointing to the virtual appliance","C:\Src\Azure\Community-Policy\\Network\deny-route-with-address-prefix-0.0.0.0-0-not-pointing-to-the-virtual-appliance","00f51d76-8d35-478a-b447-aaee861e794e"
"Network","Deny route with next hop type internet","C:\Src\Azure\Community-Policy\\Network\deny-route-with-next-hop-type-internet","0206980b-8fa9-4dc5-b9fb-0a7b706a00b9"
"Network","Deny Service Endpoints on Subnets Based on Naming Convention","C:\Src\Azure\Community-Policy\\Network\deny-service-endpoints-on-subnets-based-on-naming-convention","0baf3b25-fb0f-4160-842c-ace6e622feda"
"Network","Deny subnet delegation on subnets containing a key word","C:\Src\Azure\Community-Policy\\Network\deny-subnet-delegation-on-subnets-containing-a-key-word","b7cc2562-35a5-4208-b20e-68adc73d4ada"
"Network","Deny subnets missing suffix","C:\Src\Azure\Community-Policy\\Network\deny-subnets-missing-suffix","82778e1e-cf94-498c-8bd0-234fc9b688d8"
"Network","Deny VM creation in subnets that contain specified suffix","C:\Src\Azure\Community-Policy\\Network\deny-vm-creation-in-subnets-that-contain-specified-suffix","8786b26d-f008-4e0a-a1d5-bf962c6f8bff"
"Network","Deny VNet creation outside of Resource Groups based on a naming standard","C:\Src\Azure\Community-Policy\\Network\deny-vnet-creation-outside-of-resource-groups-based-on-a-naming-standard","1f81b2f1-8cb2-402e-836c-1b6fcbdd641c"
"Network","Deny VNet peering removal","C:\Src\Azure\Community-Policy\\Network\vnet-peering-deny-removal","6f194805-9450-4e29-bd6a-9bc370329126"
"Network","deny-app-gateway-only-allowed-in-approved-subnet","C:\Src\Azure\Community-Policy\\Network\deny-app-gateway-only-allowed-in-approved-subnet","5f0b611a-c962-4a81-9530-1c07c9565702"
"Network","deny-app-gateways-cant-have-private-listener","C:\Src\Azure\Community-Policy\\Network\deny-app-gateways-cant-have-private-listener","661c9658-3220-4a5f-976c-f65c1a8fd827"
"Network","deny-new-security-rules-with-source-any-adding-to-existing-nsgs","C:\Src\Azure\Community-Policy\\Network\deny-new-security-rules-with-source-any-adding-to-existing-nsgs","53dd9c12-ee3e-4f5e-b817-e5613fc25c30"
"Network","deny-nsgs-with-rules-with-source-any","C:\Src\Azure\Community-Policy\\Network\deny-nsgs-with-rules-with-source-any","274b4f9f-31c1-4ec1-b53e-5f397816392f"
"Network","deny-ports-nsg","C:\Src\Azure\Community-Policy\\Network\deny-ports-nsg","8abf7f28-f631-4700-9ff7-26f7e994458a"
"Network","deny-vm-vmss-and-load-balancer-from-subnet","C:\Src\Azure\Community-Policy\\Network\deny-vm-vmss-and-load-balancer-from-subnet","bbb6be92-8628-4d86-a2b7-744b6d94ee51"
"Network","Deploy a traffic analytics enabled flow log resource with target tagged network security group","C:\Src\Azure\Community-Policy\\Network\deploy-a-traffic-analytics-enabled-flow-log-resource-with-target-tagged-network-security-group","6df30f89-3fef-49f7-a44c-6f1fed73f4ad"
"Network","Deploy a user-defined route to a VNET with specific routes.","C:\Src\Azure\Community-Policy\\Network\deploy-a-user-defined-route-to-a-vnet-with-specific-routes","e96c820e-7358-4829-af8d-8f996dd43c87"
"Network","Deploy network watcher when virtual networks are created","C:\Src\Azure\Community-Policy\\Network\deploy-network-watcher-when-virtual-networks-are-created","6478a552-e407-4821-b8d1-58db079493e9"
"Network","Deploy NSG Flow Logs to Target Region","C:\Src\Azure\Community-Policy\\Network\deploy-nsg-flow-logs-to-target-region","fd40c385-9316-4218-a5c6-ca6855d90a3b"
"Network","Deploy NSG rule","C:\Src\Azure\Community-Policy\\Network\deploy-nsg-rule","a644e5ed-8102-4074-95ad-e08759d38b94"
"Network","Deploy route to route tables","C:\Src\Azure\Community-Policy\\Network\deploy-route-to-route-tables","38a35686-0bab-4939-98bb-e417a9019ba5"
"Network","deploy-private-endpoint-private-dns-zone-link","C:\Src\Azure\Community-Policy\\Network\deploy-private-endpoint-private-dns-zone-link","e9e5a351-858d-4738-b0e6-dbbdc3cb425d"
"Network","Enforce a route table on every subnet","C:\Src\Azure\Community-Policy\\Network\enforce-a-route-table-on-every-subnet","112dff39-d7a2-4d2a-9885-0c301725ce30"
"Network","Enforce disabling of snat in load balancer rules","C:\Src\Azure\Community-Policy\\Network\enforce-disabling-of-snat-in-load-balancer-rules","886b21a3-18e1-4385-9ae1-36c3eebb5103"
"Network","Enforce Firewall Policy DNS servers","C:\Src\Azure\Community-Policy\\Network\enforce-firewall-policy-dns-servers","14b1d0d7-3e90-4989-bb8e-e52773fc6a8f"
"Network","Enforce load balancer private ip addresses only in frontend configuration","C:\Src\Azure\Community-Policy\\Network\enforce-load-balancer-private-ip-addresses-only-in-frontend-configuration","c1ca69b6-98e1-457f-89a9-fec94693c4bf"
"Network","Enforce load balancer regional TIER","C:\Src\Azure\Community-Policy\\Network\enforce-load-balancer-regional-tier","a8221953-ce67-43d5-9cd0-79f4d451b37f"
"Network","Enforce load balancer standard SKU","C:\Src\Azure\Community-Policy\\Network\enforce-load-balancer-standard-sku","0c453dc9-e41b-4676-92ea-7a77e1796ea4"
"Network","Enforce network security groups to have a DENY RDP security rule.","C:\Src\Azure\Community-Policy\\Network\enforce-network-security-groups-to-have-a-deny-rdp-security-rule","712e27b2-aff0-4b43-9a34-301afc5638f8"
"Network","Enforce VNET DNS servers","C:\Src\Azure\Community-Policy\\Network\enforce-vnet-dns-servers","d8ebd9c5-3b41-41bc-845d-5069a808d3ea"
"Network","ExpressRoute should not use Authorization keys","C:\Src\Azure\Community-Policy\\Network\expressroute-should-not-use-authorization-keys","0712ea43-15c2-4471-a45d-1f075d60c50f"
"Network","modify-inject-Routes-into-exsiting-Route-Table","C:\Src\Azure\Community-Policy\\Network\modify-inject-routes-into-exsiting-route-table","c9b6da2e-38d7-4fb8-90bf-ab48ba3b13ae"
"Network","Network Security Groups - Allow inbound rules with any as source","C:\Src\Azure\Community-Policy\\Network\network-security-groups-allow-inbound-rules-with-any-as-source","35f46b9d-8c22-48bc-8a92-60f960d039de"
"Network","network-security-group-security-rules","C:\Src\Azure\Community-Policy\\Network\network-security-group-security-rules","995ee9de-5f92-40bd-a795-696323068dff"
"Network","Newly created subnets will be assigned a Route Table","C:\Src\Azure\Community-Policy\\Network\newly-created-subnets-will-be-assigned-a-route-table","ad0328f0-915c-422f-98be-bc8d60159827"
"Network","Newly created VNets will have certain subnets assigned a Route Table","C:\Src\Azure\Community-Policy\\Network\newly-created-vnets-will-have-certain-subnets-assigned-a-route-table","6305c119-7290-48c0-b812-6066af737b80"
"Network","No network peering to ER network","C:\Src\Azure\Community-Policy\\Network\no-network-peering-to-er-network","b2a0ab0c-4bc0-4157-a662-47d23188085a"
"Network","No User Defined Route Table","C:\Src\Azure\Community-Policy\\Network\no-user-defined-route-table","1bcf6131-5f68-45ab-8ae9-d41bbc588674"
"Network","NSG rule ports without IP source","C:\Src\Azure\Community-Policy\\Network\nsg-rule-ports-without-ip-source","cd44e22b-0b26-49a2-8199-e596a17b3560"
"Network","NSG X on every subnet","C:\Src\Azure\Community-Policy\\Network\nsg-x-on-every-subnet","c8178b2d-ab54-4c43-9620-7a2aa854049e"
"Network","Prevent cross subscription Private Link","C:\Src\Azure\Community-Policy\\Network\prevent-cross-subscription-private-link","42f607e8-489b-44e2-ad9d-6df23127734e"
"Network","Prevent cross tenant Private Link for acr","C:\Src\Azure\Community-Policy\\Network\prevent-cross-tenant-private-link-for-acr","8675946b-b958-4355-be77-fee648d72395"
"Network","Prevent cross tenant Private Link for aks","C:\Src\Azure\Community-Policy\\Network\prevent-cross-tenant-private-link-for-aks","b48e485c-067a-4ec0-b5ac-b491d3500a79"
"Network","Prevent cross tenant Private Link for ampls","C:\Src\Azure\Community-Policy\\Network\prevent-cross-tenant-private-link-for-ampls","f2d4a1bb-554c-45fc-aa9b-ac813aedaae8"
"Network","Prevent cross tenant Private Link for eventgrid domains","C:\Src\Azure\Community-Policy\\Network\prevent-cross-tenant-private-link-for-eventgrid-domains","d733d766-d5d7-46e3-88fa-2cf5dff0db3d"
"Network","Prevent cross tenant Private Link for eventgrid topics","C:\Src\Azure\Community-Policy\\Network\prevent-cross-tenant-private-link-for-eventgrid-topics","01842530-3cf6-4804-a38b-33cc50ed8c9e"
"Network","Prevent cross tenant Private Link for key vault","C:\Src\Azure\Community-Policy\\Network\prevent-cross-tenant-private-link-for-key-vault","9e8c1efe-dc00-418c-baa2-2b155005cf6a"
"Network","Prevent cross tenant Private Link for storage","C:\Src\Azure\Community-Policy\\Network\prevent-cross-tenant-private-link-for-storage","f151e60c-f336-4b95-bd96-7e419939f01f"
"Network","Prevent Deletion of Private DNS Zone","C:\Src\Azure\Community-Policy\\Network\prevent-deletion-of-private-dns-zone","3f83c643-7c61-47f0-9717-47fa562d9fa3"
"Network","Prevent inbound DNAT on Azure Firewalls","C:\Src\Azure\Community-Policy\\Network\prevent-inbound-dnat-on-azure-firewalls","dc101f91-16d8-4991-826b-44a5709361d4"
"Network","Prevent internet routes in route tables","C:\Src\Azure\Community-Policy\\Network\prevent-internet-routes-in-route-tables","4a9409bb-2709-4082-ae85-8df50a8f724a"
"Network","Prevent route with next hop type Internet - nexthop FW","C:\Src\Azure\Community-Policy\\Network\prevent-route-with-next-hop-type-internet-nexthop-fw","8eed80dc-bb35-4d7f-9cce-5be046ab0c7c"
"Network","Prevent subnets without NSG","C:\Src\Azure\Community-Policy\\Network\prevent-subnets-without-nsg","74c23fa8-5cea-413e-bf2c-8226f7728a46"
"Network","Prevent subnets without Route Table","C:\Src\Azure\Community-Policy\\Network\prevent-subnets-without-route-table","43177425-57f6-442d-ab5b-6fc57f6f4ab3"
"Network","require-specific-route-on-udr","C:\Src\Azure\Community-Policy\\Network\require-specific-route-on-udr","e692ec51-5975-4243-84c8-b6a6aa5affb5"
"Network","Service Endpoints on Subnets","C:\Src\Azure\Community-Policy\\Network\service-endpoints-on-subnets","2ad7cecd-e246-44fa-8215-b366d5781129"
"Network","Subnets must have an NSG and that NSG must have the same suffix as the subnet","C:\Src\Azure\Community-Policy\\Network\subnets-must-have-an-nsg-and-that-nsg-must-have-the-same-suffix-as-the-subnet","de1b0589-1706-4262-a4ae-de82aff55300"
"Network","Use approved subnet for VM network interfaces","C:\Src\Azure\Community-Policy\\Network\use-approved-subnet-for-vm-network-interfaces","1de288d7-d8ba-423f-84ba-ee892320c664"
"Network","Use approved vNet for VM network interfaces","C:\Src\Azure\Community-Policy\\Network\use-approved-vnet-for-vm-network-interfaces","34f97ac3-0f0a-495a-b135-1934397eb183"
"Network","Virtual Machine NIC must have NSG","C:\Src\Azure\Community-Policy\\Network\virtual-machine-nic-must-have-nsg","03d46a5e-3a84-43ee-83b5-d7f7ee7c8a57"
"Network","VMs in Resource Groups containing suffix must have NICs in Resource Groups with same suffix","C:\Src\Azure\Community-Policy\\Network\vms-in-resource-groups-containing-suffix-must-have-nics-in-resource-groups-with-same-suffix","e5eae955-3615-45b5-979a-075c292fc35a"
"Network","VMs not in a specific subnet cannot be part of a backend pool","C:\Src\Azure\Community-Policy\\Network\vms-not-in-a-specific-subnet-cannot-be-part-of-a-backend-pool","2e3fbee4-3033-4ec0-b076-c0689636c43b"
"Network","Vnet peering disallowed outside subscription","C:\Src\Azure\Community-Policy\\Network\vnet-peering-disallowed-outside-subscription","02445760-2921-4076-a9b5-38ec91b3126f"
"Network","VNet Peering is only allowed to approved VNets","C:\Src\Azure\Community-Policy\\Network\vnet-peering-is-only-allowed-to-approved-vnets","ffa5aa5d-a9da-4439-b01e-0b9f3df73ff7"
"Policy","Deny policy exemption with an expiration date greater than given days","C:\Src\Azure\Community-Policy\\Policy\deny-policy-exemption-with-an-expiration-date-greater-than-given-days","2e9a8bea-8de0-4bd1-b70b-64cff8b28d17"
"Policy","Deny policy exemption without description","C:\Src\Azure\Community-Policy\\Policy\deny-policy-exemption-without-description","503d4c56-85c7-44a7-8286-1e91b09d581c"
"Policy","Deny policy exemption without expiration date","C:\Src\Azure\Community-Policy\\Policy\deny-policy-exemption-without-expiration-date","9f841354-ad54-4acf-903f-f3fc541a8838"
"Policy","Deny policy exemption without given info","C:\Src\Azure\Community-Policy\\Policy\deny-policy-exemption-without-given-info","517a46a1-0a34-4c1d-b641-78182524b05c"
"Regulatory Compliance","Deploy CanNotDelete Resource Lock on Resource Groups","C:\Src\Azure\Community-Policy\\Regulatory Compliance\deploy-cannotdelete-resource-lock-on-resource-groups","0bdc4336-fd4c-4798-b524-a2ecbeed9d0c"
"Security Center","Deny Enabling Security Center Auto-Provisioning","C:\Src\Azure\Community-Policy\\Security Center\deny-enabling-security-center-auto-provisioning","560f9617-9300-40ae-bcbc-c2e7742186ca"
"Security Center","Deploy Azure Security Center Pricing Tier","C:\Src\Azure\Community-Policy\\Security Center\deploy-azure-security-center-pricing-tier","337abb15-b4b8-490a-92b9-0e4aa72e99b4"
"Security Center","Deploy Azure Security Center Vulnerability Assessment extension if does not exist","C:\Src\Azure\Community-Policy\\Security Center\deploy-azure-security-center-vulnerability-assessment-extension-if-does-not-exist","08bf35f1-4e1c-4b95-819e-9c1547f70622"
"Security Center","Deploy Security Center Standard to Workspaces","C:\Src\Azure\Community-Policy\\Security Center\deploy-security-center-standard-to-workspaces","eea09cce-11b4-48ea-af42-815e817f50f2"
"Service Bus","Service Bus Namespace - Customer Managed Keys AUDIT","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-customer-managed-keys-audit","ff100af1-70f2-4521-8c0e-d3b90ae13741"
"Service Bus","Service Bus Namespace - Customer Managed Keys DENY","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-customer-managed-keys-deny","c4639a6d-2ec5-470a-8e8f-0a2c150c48fc"
"Service Bus","Service Bus Namespace - Diagnostic Settings AINE","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-diagnostic-settings-aine","b152ba1a-d3ff-4578-b05c-33e6bc559c6b"
"Service Bus","Service Bus Namespace - Diagnostic Settings DINE","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-diagnostic-settings-dine","c7b24e7d-a5fe-43a1-9e10-bd71607c3d7b"
"Service Bus","Service Bus Namespace - Firewall Settings AUDIT","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-firewall-settings-audit","b5f9394d-6982-494f-ac63-bc57bc7eef40"
"Service Bus","Service Bus Namespace - Firewall Settings DENY","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-firewall-settings-deny","11966cf8-7e53-4aab-b823-b623dc98614c"
"Service Bus","Service Bus Namespace - Tier Setting AUDIT","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-tier-setting-audit","60000d6f-a660-4ea2-a347-4ab040f17b6a"
"Service Bus","Service Bus Namespace - Tier Setting DENY","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-tier-setting-deny","eec5f337-bdf0-4f0e-ba31-99b14db17487"
"Service Bus","Service Bus Namespace - Trusted Microsoft Services AUDIT","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-trusted-microsoft-services-audit","54d9feff-c301-4c4a-b655-e9ccc53b2c9c"
"Service Bus","Service Bus Namespace - Trusted Microsoft Services DENY","C:\Src\Azure\Community-Policy\\Service Bus\service-bus-namespace-trusted-microsoft-services-deny","f4818b78-a565-424f-a614-78f233a9e50f"
"SQL","Allowed PostgreSQL SKUs","C:\Src\Azure\Community-Policy\\SQL\allowed-postgresql-skus","a4749ad4-7dfe-44e4-ace6-4c1cb25395c2"
